xAcc, yAcc, zAcc, xGyro, yGyro, zGyro, steeringPercent, acceleratorPercent, coures, targetCourse
-1072,-440,13348,30,-2,224,10,-2,0,0
-1048,-464,13404,42,11,190,10,0,0,0
-960,-416,13400,23,23,184,10,0,0,0
-1076,-436,13380,14,22,196,10,-2,0,0
-1068,-360,13448,0,22,195,10,0,0,0
-1044,-508,13492,32,29,178,10,-2,0,0
-1056,-520,13308,17,-7,195,10,0,0,0
-1152,-500,13352,13,16,195,10,0,0,0
-1088,-412,13364,14,40,205,10,-2,0,0
-1164,-360,13348,40,5,205,10,0,0,0
-1080,-420,13484,25,12,205,10,0,0,0
-1060,-352,13436,14,20,200,10,-2,0,0
-1128,-428,13252,30,31,190,10,-2,0,0
-1172,-276,13504,25,12,207,10,-2,0,0
-1056,-408,13312,27,20,214,10,-2,0,0
-1004,-436,13320,22,-7,191,10,-2,0,0
-1120,-344,13304,41,15,210,10,0,0,0
-1060,-528,13464,32,23,206,10,0,0,0
-988,-336,13404,18,13,189,10,0,0,0
-1008,-396,13384,27,8,198,10,0,0,0
-980,-324,13324,29,-1,190,10,-2,0,0
-972,-480,13380,11,9,183,10,-2,0,0
-1208,-392,13412,33,24,194,10,-2,0,0
-1092,-344,13260,20,16,169,10,-2,0,0
-1100,-464,13356,8,17,182,10,-2,0,0
-1000,-484,13296,28,16,219,10,0,0,0
-1096,-464,13440,23,6,200,10,0,0,0
-964,-448,13264,43,5,193,10,0,0,0
-1016,-468,13360,46,39,205,10,-2,0,0
-1052,-528,13416,17,20,217,10,0,0,0
-1064,-540,13420,28,-6,194,10,0,0,0
-1140,-480,13352,30,45,180,10,0,0,0
-1048,-468,13284,42,2,189,10,-2,0,0
-1088,-320,13388,33,16,188,10,-2,0,0
-1024,-412,13352,2,24,192,10,0,0,0
-1036,-488,13440,17,5,199,10,0,0,0
-1164,-452,13376,33,7,198,10,0,0,0
-1092,-532,13380,37,-11,198,10,-2,0,0
-1060,-480,13508,34,35,200,10,0,0,0
-1104,-432,13228,24,24,181,10,0,0,0
-1044,-456,13344,29,32,214,10,0,0,0
-980,-456,13308,26,31,183,10,0,0,0
-932,-408,13412,28,18,205,10,0,0,0
-992,-456,13512,37,5,200,10,0,0,0
-1152,-308,13340,21,31,195,10,0,0,0
-1144,-468,13504,37,5,183,10,0,0,0
-1044,-464,13332,19,25,184,10,-1,0,0
-1224,-480,13368,30,20,183,10,0,0,0
-1016,-488,13376,32,2,204,10,0,0,0
-1116,-336,13380,10,43,214,10,0,0,0
-1020,-476,13532,22,27,193,10,0,0,0
-1008,-464,13332,52,9,198,10,0,0,0
-1116,-456,13428,48,10,202,10,-1,0,0
-1048,-416,13320,22,11,196,10,0,0,0
-944,-400,13300,26,42,201,10,0,0,0
-1124,-416,13488,44,30,202,10,-1,0,0
-976,-408,13348,35,21,193,10,0,0,0
-1092,-468,13440,27,7,215,10,0,0,0
-1132,-544,13424,25,26,179,10,0,0,0
-1028,-412,13200,10,18,211,10,-2,0,0
-1000,-452,13368,43,13,194,10,0,0,0
-1140,-452,13208,39,28,195,10,0,0,0
-1252,-436,13312,34,25,203,10,0,0,0
-1052,-324,13400,15,33,195,10,0,0,0
-1080,-344,13448,19,16,182,10,0,0,0
-976,-348,13356,26,5,206,10,0,0,0
-1120,-424,13280,23,21,177,10,-2,0,0
-944,-464,13276,35,10,208,10,-2,0,0
-1020,-412,13440,26,7,182,10,-2,0,0
-1092,-368,13452,42,-2,193,10,0,0,0
-928,-408,13520,24,14,203,10,-2,0,0
-1064,-556,13364,47,26,215,10,-2,0,0
-1036,-432,13308,35,18,214,10,0,0,0
-1124,-424,13632,44,33,198,10,0,0,0
-1068,-508,13388,53,24,190,10,0,0,0
-1092,-392,13396,40,21,198,10,-2,0,0
-1076,-388,13384,21,29,204,10,0,0,0
-992,-368,13440,36,10,206,10,0,0,0
-1132,-400,13396,24,26,209,10,0,0,0
-1084,-380,13488,27,34,174,10,-2,0,0
-1124,-424,13488,20,22,194,10,0,0,0
-1068,-472,13388,26,18,190,10,-2,0,0
-1064,-400,13304,26,12,207,10,-2,0,0
-1112,-464,13416,36,15,209,10,-2,0,0
-1032,-488,13364,29,16,190,10,-2,0,0
-1144,-476,13456,33,19,197,10,0,0,0
-1028,-324,13420,18,31,191,10,0,0,0
-1176,-324,13424,30,5,191,10,0,0,0
-1156,-364,13360,23,0,194,10,0,0,0
-1008,-460,13288,18,27,200,10,0,0,0
-1100,-400,13380,25,8,215,10,-2,0,0
-924,-420,13468,27,8,203,10,0,0,0
-1080,-484,13348,22,14,196,10,0,0,0
-1084,-468,13376,31,19,194,10,0,0,0
-1140,-400,13376,37,26,205,10,0,0,0
-1048,-476,13396,35,29,208,10,-2,0,0
-1112,-444,13332,24,2,199,10,-2,0,0
-1100,-456,13408,16,17,204,10,-2,0,0
-1080,-424,13404,31,28,187,10,0,0,0
-1068,-384,13268,20,14,206,10,0,0,0
-1004,-448,13324,20,-8,207,10,0,0,0
-1072,-420,13312,11,13,199,10,0,0,0
-1100,-408,13396,36,0,194,10,0,0,0
-1056,-424,13308,36,18,185,10,0,0,0
-1044,-440,13316,19,4,200,10,0,0,0
-1084,-452,13304,23,21,187,10,0,0,0
-1112,-452,13324,46,23,216,10,-2,0,0
-1148,-420,13236,39,14,198,10,-2,0,0
-1064,-384,13380,51,12,173,10,-2,0,0
-1112,-432,13400,21,23,208,10,-2,0,0
-1084,-416,13368,17,16,204,10,0,0,0
-1068,-416,13492,37,36,206,10,0,0,0
-976,-436,13320,15,17,191,10,0,0,0
-984,-500,13388,38,14,189,10,-2,0,0
-1140,-472,13444,30,18,199,10,0,0,0
-1136,-488,13312,33,1,199,10,0,0,0
-984,-456,13384,19,22,203,10,0,0,0
-1004,-408,13360,17,2,200,10,0,0,0
-1008,-508,13348,32,-4,190,10,-2,0,0
-1184,-384,13500,21,39,211,10,-2,0,0
-1176,-396,13376,14,2,189,10,0,0,0
-1016,-484,13360,39,8,200,10,-1,0,0
-976,-368,13448,30,9,187,10,-1,0,0
-1036,-424,13448,44,20,183,10,0,0,0
-1012,-436,13268,15,16,184,10,-1,0,0
-1088,-408,13428,16,9,187,10,0,0,0
-1068,-348,13308,25,40,200,10,0,0,0
-1124,-356,13280,25,15,181,10,0,0,0
-1156,-492,13268,20,5,190,10,-1,0,0
-1044,-340,13348,26,26,219,10,0,0,0
-1044,-540,13436,18,2,208,10,-1,0,0
-1100,-372,13468,20,17,205,10,0,0,0
-1140,-548,13432,49,35,200,10,0,0,0
-1128,-492,13408,34,1,204,10,-1,0,0
-1052,-448,13396,30,5,201,10,-2,0,0
-1060,-360,13392,17,9,216,10,0,0,0
-1096,-480,13404,32,26,197,10,-2,0,0
-1080,-432,13236,25,24,204,10,-2,0,0
-992,-404,13268,30,6,194,10,-2,0,0
-1088,-440,13380,9,29,199,10,-2,0,0
-1140,-408,13444,38,7,205,10,0,0,0
-1000,-440,13328,11,26,205,10,-2,0,0
-1012,-532,13396,35,11,203,10,-2,0,0
-1136,-456,13252,37,23,190,10,-2,0,0
-1128,-416,13448,28,14,185,10,0,0,0
-1016,-520,13264,32,16,183,10,-2,0,0
-1208,-468,13364,20,22,214,10,-2,0,0
-1132,-420,13280,29,32,187,10,-2,0,0
-1076,-428,13328,17,17,214,10,-2,0,0
-1068,-444,13496,29,35,203,10,-2,0,0
-1048,-384,13368,24,13,181,10,0,0,0
-1056,-388,13132,41,16,209,10,0,0,0
-1200,-480,13452,36,32,197,10,0,0,0
-1152,-416,13316,42,25,193,10,-2,0,0
-1096,-412,13336,11,22,206,10,0,0,0
-1164,-476,13412,40,19,193,10,0,0,0
-1008,-428,13292,38,16,198,10,-2,0,0
-1068,-412,13424,31,10,194,10,-2,0,0
-1072,-580,13308,44,14,201,10,0,0,0
-1100,-368,13380,25,1,193,10,-2,0,0
-1088,-376,13344,13,27,184,10,-2,0,0
-1156,-456,13204,31,-6,217,10,-2,0,0
-1084,-412,13440,10,10,206,10,-2,0,0
-1156,-528,13220,25,-12,185,10,-2,0,0
-956,-484,13304,23,39,191,10,-2,0,0
-1052,-448,13372,21,13,182,10,-2,0,0
-1024,-500,13532,33,28,210,10,0,0,0
-1156,-412,13524,28,-11,214,10,0,0,0
-1096,-488,13320,45,13,212,10,0,0,0
-972,-416,13548,33,15,206,10,0,0,0
-1028,-356,13348,23,8,201,10,0,0,0
-964,-420,13300,30,-2,203,10,0,0,0
-1060,-376,13656,30,20,199,10,-2,0,0
-1064,-416,13332,21,34,184,10,-2,0,0
-1068,-364,13272,29,13,188,10,0,0,0
-1044,-436,13320,9,20,194,10,0,0,0
-1184,-412,13312,7,25,188,10,0,0,0
-976,-428,13240,22,17,187,10,-2,0,0
-1196,-424,13392,21,-7,195,10,0,0,0
-980,-492,13348,30,37,194,10,-2,0,0
-1096,-492,13404,24,14,202,10,-2,0,0
-964,-468,13228,30,13,215,10,-2,0,0
-924,-496,13340,26,-15,208,10,0,0,0
-1092,-344,13316,26,30,196,10,-2,0,0
-1108,-444,13244,23,19,210,10,-2,0,0
-972,-448,13452,24,9,190,10,-2,0,0
-1084,-400,13416,24,-6,197,10,-2,0,0
-1044,-516,13388,37,20,207,10,0,0,0
-1072,-344,13436,38,7,188,10,-2,0,0
-976,-520,13416,21,29,225,10,-2,0,0
-1040,-484,13496,20,29,188,10,-2,0,0
-1076,-440,13312,23,23,194,10,-2,0,0
-1168,-460,13336,43,20,203,10,0,0,0
-1156,-408,13476,21,15,194,10,-2,0,0
-948,-488,13384,47,18,177,10,0,0,0
-1092,-460,13468,16,14,196,10,0,0,0
-1116,-460,13408,35,6,208,10,-2,0,0
-1080,-380,13296,33,35,193,10,-2,0,0
-1104,-376,13480,32,17,192,10,0,0,0
-1148,-396,13336,27,10,191,10,0,0,0
-1044,-448,13400,38,15,208,10,-2,0,0
-1064,-480,13296,40,25,204,10,0,0,0
-1120,-500,13300,24,17,195,10,-2,0,0
-1108,-428,13240,18,6,197,10,-2,0,0
-1104,-464,13432,6,23,197,10,-2,0,0
-1028,-344,13300,17,17,182,10,-2,0,0
-1120,-448,13320,29,16,207,10,0,0,0
-1096,-344,13420,31,17,187,10,0,0,0
-1020,-504,13264,25,17,186,10,0,0,0
-1144,-432,13512,39,-4,210,10,0,0,0
-1024,-408,13480,43,25,207,10,-2,0,0
-1140,-424,13352,23,23,199,10,0,0,0
-1056,-396,13424,21,14,190,10,-2,0,0
-1056,-484,13432,32,24,198,10,-2,0,0
-1056,-352,13304,36,38,205,10,0,0,0
-1024,-460,13312,19,12,198,10,0,0,0
-1124,-468,13348,35,25,206,10,-2,0,0
-1084,-512,13288,22,6,202,10,0,0,0
-1068,-480,13420,34,25,215,10,0,0,0
-1004,-464,13396,31,18,181,10,0,0,0
-1120,-464,13476,33,4,193,10,0,0,0
-1080,-312,13396,27,14,208,10,0,0,0
-1096,-428,13400,27,8,200,10,-2,0,0
-952,-416,13228,22,9,194,10,-2,0,0
-1172,-408,13412,38,17,197,10,0,0,0
-1084,-416,13404,29,-18,203,10,0,0,0
-1044,-476,13336,35,18,193,10,-2,0,0
-1128,-512,13340,34,25,210,10,-2,0,0
-1072,-484,13472,44,15,191,10,-2,0,0
-1000,-536,13464,36,10,190,10,-2,0,0
-1048,-356,13444,26,-2,182,10,0,0,0
-1152,-428,13404,29,28,213,10,0,0,0
-1172,-444,13440,24,39,203,10,0,0,0
-1092,-456,13304,38,21,199,10,0,0,0
-1064,-456,13380,40,21,195,10,0,0,0
-1052,-384,13308,16,9,212,10,-2,0,0
-948,-440,13396,25,20,179,10,0,0,0
-1040,-504,13368,27,14,198,10,0,0,0
-1068,-456,13456,29,23,188,10,0,0,0
-1016,-556,13296,31,29,195,10,0,0,0
-1140,-424,13436,11,19,204,10,0,0,0
-1152,-380,13436,20,18,195,10,0,0,0
-1092,-488,13424,40,20,195,10,0,0,0
-1140,-432,13444,15,23,194,10,0,0,0
-1172,-388,13272,11,30,198,10,0,0,0
-1012,-456,13376,28,14,202,10,0,0,0
-1028,-412,13428,35,15,204,10,-2,0,0
-1160,-476,13244,33,10,188,10,-2,0,0
-1096,-400,13468,21,38,206,10,-1,0,0
-996,-392,13224,18,-6,205,10,-1,0,0
-1000,-496,13304,40,26,202,10,-1,0,0
-1128,-388,13288,29,23,184,10,0,0,0
-1156,-324,13452,30,26,189,10,0,0,0
-1096,-372,13300,24,29,208,10,0,0,0
-1092,-396,13408,8,9,185,10,0,0,0
-1096,-348,13340,39,8,205,10,0,0,0
-1016,-376,13272,36,6,199,10,0,0,0
-1040,-424,13360,23,7,193,10,-1,0,0
-1112,-488,13200,35,13,205,10,0,0,0
-1000,-484,13488,27,24,215,10,-1,0,0
-1180,-524,13464,30,3,193,10,-2,0,0
-1064,-480,13264,17,10,195,10,-2,0,0
-1016,-412,13432,46,11,188,10,-2,0,0
-1176,-428,13340,49,0,194,10,-2,0,0
-1084,-412,13612,44,8,205,10,-2,0,0
-1128,-448,13268,24,11,202,10,0,0,0
-1172,-464,13416,22,5,190,10,0,0,0
-984,-460,13440,28,13,190,10,-2,0,0
-1000,-484,13336,40,4,186,10,0,0,0
-1084,-412,13332,26,13,210,10,0,0,0
-1112,-464,13384,15,26,203,10,-2,0,0
-1100,-528,13384,33,31,209,10,-2,0,0
-1152,-412,13256,28,14,200,10,-2,0,0
-1000,-408,13364,43,9,191,11,-2,0,0
-1004,-404,13356,32,13,191,11,-2,0,0
-992,-436,13428,7,15,196,11,0,0,0
-1056,-424,13344,33,5,196,11,0,0,0
-1080,-428,13252,30,9,187,11,0,0,0
-1084,-464,13436,45,12,198,11,0,0,0
-1100,-396,13412,20,15,201,11,0,0,0
-1060,-356,13440,36,21,203,11,0,0,0
-1180,-420,13312,21,15,217,11,0,0,0
-1084,-408,13356,4,13,202,11,0,0,0
-1060,-476,13272,37,28,208,11,0,0,0
-1108,-388,13388,18,4,211,11,0,0,0
-1224,-408,13184,26,10,200,10,-1,0,0
-1108,-436,13336,35,32,213,10,-1,0,0
-1116,-348,13432,29,22,191,10,-1,0,0
-1040,-460,13400,25,27,219,10,0,0,0
-1100,-460,13368,47,33,191,10,-1,0,0
-1048,-528,13456,30,-3,187,10,-1,0,0
-1036,-492,13280,5,25,188,10,0,0,0
-1032,-376,13268,33,35,197,10,-1,0,0
-1112,-416,13272,48,42,191,10,-1,0,0
-1112,-428,13420,35,28,201,10,-1,0,0
-1112,-448,13328,25,10,193,10,-1,0,0
-1148,-320,13368,25,3,198,10,-1,0,0
-1004,-516,13248,31,9,196,10,-1,0,0
-1096,-408,13456,31,23,185,10,-2,0,0
-1128,-516,13324,23,-4,193,10,-2,0,0
-1076,-444,13396,12,25,201,10,-2,0,0
-996,-372,13368,45,0,214,10,-2,0,0
-1136,-416,13520,38,22,182,10,0,0,0
-1076,-484,13468,24,6,197,10,-2,0,0
-1176,-392,13400,20,29,185,10,-2,0,0
-1052,-364,13468,36,16,205,10,0,0,0
-1008,-460,13304,19,21,211,10,0,0,0
-1028,-464,13436,18,13,220,10,0,0,0
-1096,-424,13312,35,32,199,10,-2,0,0
-1092,-404,13264,37,10,192,10,-2,0,0
-1116,-412,13440,45,13,207,10,0,0,0
-1004,-552,13380,29,16,198,10,-2,0,0
-1148,-436,13280,44,24,204,10,0,0,0
-988,-504,13352,39,14,210,10,0,0,0
-1016,-424,13372,38,20,203,10,0,0,0
-1168,-460,13268,31,-14,192,10,0,0,0
-1096,-508,13336,49,18,192,10,-2,0,0
-1080,-408,13296,25,24,208,10,-2,0,0
-1040,-408,13376,31,30,189,10,-2,0,0
-1028,-484,13388,18,-16,196,10,-2,0,0
-1048,-408,13456,16,23,208,10,0,0,0
-1024,-436,13356,15,-2,193,10,-2,0,0
-1028,-424,13332,16,21,206,10,0,0,0
-996,-424,13356,38,16,215,10,-2,0,0
-1188,-332,13436,26,-2,185,10,-2,0,0
-940,-456,13324,26,27,197,10,0,0,0
-1128,-456,13416,23,25,190,10,-2,0,0
-968,-448,13440,24,9,190,10,0,0,0
-1052,-408,13200,23,-3,191,10,0,0,0
-1036,-404,13320,23,27,178,10,0,0,0
-1088,-444,13532,14,15,193,10,0,0,0
-1120,-404,13384,20,7,195,10,0,0,0
-1048,-376,13344,28,-1,192,10,0,0,0
-1096,-528,13400,65,20,185,10,0,0,0
-1076,-400,13232,17,21,188,10,0,0,0
-1128,-376,13452,5,-2,197,10,0,0,0
-1088,-376,13296,20,12,190,10,-1,0,0
-1060,-460,13464,38,5,194,10,0,0,0
-1008,-476,13296,26,4,206,10,0,0,0
-1204,-392,13396,30,1,197,10,0,0,0
-1116,-432,13300,20,25,197,10,-1,0,0
-1032,-492,13384,39,12,195,10,0,0,0
-1128,-516,13364,11,9,181,10,0,0,0
-1056,-420,13540,23,28,197,10,0,0,0
-1104,-412,13368,55,43,185,10,-1,0,0
-1096,-396,13392,30,21,193,10,-1,0,0
-1056,-484,13516,52,12,189,10,-1,0,0
-1104,-496,13552,37,7,190,10,0,0,0
-1012,-416,13432,25,6,184,10,-2,0,0
-1124,-372,13472,29,1,193,10,-2,0,0
-1128,-380,13404,12,24,198,10,-2,0,0
-1072,-432,13444,28,34,192,10,0,0,0
-964,-408,13248,30,20,194,10,0,0,0
-956,-504,13492,38,13,185,10,0,0,0
-1168,-344,13300,30,13,205,10,-2,0,0
-1044,-436,13376,23,22,180,10,0,0,0
-1024,-408,13364,42,20,189,10,-2,0,0
-1156,-384,13576,23,20,209,10,0,0,0
-1156,-416,13320,30,31,196,10,0,0,0
-1060,-396,13428,37,7,190,10,-2,0,0
-1104,-464,13380,32,23,216,10,0,0,0
-1008,-432,13496,22,17,185,10,-2,0,0
-1084,-412,13372,40,22,205,10,-2,0,0
-1104,-512,13316,32,13,201,10,-2,0,0
-1080,-488,13356,33,39,189,10,0,0,0
-1104,-400,13316,29,35,204,10,-2,0,0
-1112,-420,13368,32,44,205,10,0,0,0
-1036,-460,13344,36,28,180,10,0,0,0
-1060,-468,13400,40,20,218,10,0,0,0
-1192,-404,13392,46,-8,193,10,0,0,0
-1036,-384,13520,14,12,192,10,-2,0,0
-1056,-500,13408,23,35,189,10,-2,0,0
-1104,-512,13460,16,4,200,10,0,0,0
-1004,-408,13396,0,34,178,10,0,0,0
-1012,-516,13392,-21,49,180,10,-2,0,0
-1148,-504,13436,-53,11,156,10,-2,0,0
-1104,-568,13480,-142,80,150,10,-2,0,0
-1056,-456,13532,3,113,226,10,-2,0,0
-1092,-220,13356,2,-46,245,10,-2,0,0
-924,-408,13484,-27,29,202,10,0,0,0
-1076,-408,13256,12,-19,187,10,0,0,0
-1076,-428,13564,1,4,208,10,0,0,0
-1160,-476,13368,34,-15,227,10,-2,0,0
-1120,-436,13220,-9,17,204,10,-2,0,0
-1004,-488,13400,11,22,207,10,0,0,0
-1156,-572,13516,45,-27,197,10,0,0,0
-1176,-540,13308,33,9,213,10,-2,0,0
-1092,-428,13372,32,20,197,10,-2,0,0
-956,-468,13292,48,19,187,10,-2,0,0
-1000,-432,13476,70,3,208,10,0,0,0
-1140,-392,13464,24,32,210,10,-2,0,0
-1052,-488,13540,17,35,214,10,0,0,0
-1020,-544,13492,17,12,200,10,0,0,0
-1088,-376,13356,27,21,203,10,-2,0,0
-952,-508,13292,51,11,191,10,0,0,0
-1116,-480,13304,46,25,199,10,0,0,0
-1132,-512,13388,36,40,199,10,0,0,0
-1064,-540,13476,37,14,187,10,-2,0,0
-1124,-372,13476,61,22,199,10,-2,0,0
-1056,-432,13408,37,11,186,10,-2,0,0
-1040,-448,13604,21,24,199,10,0,0,0
-1080,-488,13432,31,11,199,10,0,0,0
-944,-384,13388,16,15,198,10,0,0,0
-1116,-452,13356,16,18,212,10,0,0,0
-1492,-416,12124,144,-32,234,10,0,0,0
6488,-3924,24944,24691,-10804,3443,10,-2,0,0
-4416,9940,472,6842,-370,3164,10,0,0,0
-2524,28,11528,-11692,3916,6452,10,0,0,0
-2040,196,12740,-7454,5715,7751,10,0,0,0
-2336,3924,20392,1784,4847,13607,10,-2,0,0
-7440,11900,1720,-2153,2251,24370,10,-2,0,0
-5112,4400,15408,-9137,5807,32767,10,-2,0,0
1304,-1100,11592,-4070,7011,32767,10,-2,0,0
1156,-1764,12004,-3713,5386,32323,10,-2,0,0
5120,-4112,12980,-5799,4657,29901,10,-2,0,0
3376,-3272,12380,-7013,4396,28809,10,0,0,0
1712,-8904,15148,-3953,5032,26341,10,0,0,0
-1316,7268,16928,-9,3165,23852,10,0,0,0
1416,-7632,11092,-1128,584,12410,10,-2,0,0
3536,-2668,12552,-468,-371,2866,10,0,0,0
776,-2284,14108,1425,275,-1197,10,-2,0,0
1212,-1504,14624,1109,-3407,-2205,10,-2,0,0
552,-1624,13872,1808,-7170,-5152,10,0,0,0
184,916,13920,-236,-10586,-10334,10,0,0,0
-1524,-5232,12144,-1970,-6029,-14601,10,-2,0,0
-2244,712,9692,3509,2736,-16979,10,-2,0,0
-1208,-2336,11708,5071,-3474,-12002,10,-2,0,0
-1564,7452,18784,-3639,3526,-12317,10,0,0,0
1072,-1940,14408,968,-1535,-4583,10,0,0,0
-2648,932,11312,1950,-1399,-1768,10,-2,0,0
2352,-17692,10936,-6388,-5276,-32768,10,-2,0,0
-500,-7332,18688,-1897,-310,-32768,10,-2,0,0
928,5728,14016,-1389,2284,-32768,10,0,0,0
-128,4672,19080,-1196,-919,-32768,10,0,0,0
-2420,-108,9480,-417,-3002,-26888,10,0,0,0
-2696,2796,11328,2009,-1522,-27466,10,0,0,0
1248,2248,12728,1402,-1140,-23734,10,0,0,0
-3840,2680,16788,1407,-781,-16960,10,-2,0,0
-1652,2104,9860,1287,-617,-12437,10,-2,0,0
-2624,1936,13100,2274,719,-6640,10,-2,0,0
-1732,1816,14320,1566,877,-1781,10,-2,0,0
-1872,2256,13276,861,248,2801,10,0,0,0
-2796,2580,12584,-1029,1837,7560,10,-2,0,0
-1944,772,13188,-1780,2777,11150,10,0,0,0
2072,-4612,14868,2076,190,9748,10,0,0,0
-632,-3744,12420,1191,-1287,1691,10,0,0,0
-1076,-116,13572,247,-252,493,10,-2,0,0
-1052,-536,13488,765,-480,624,10,0,0,0
-20012,32767,6712,2393,3300,22860,10,0,0,0
-4508,9472,13552,-5311,4065,32767,10,-2,0,0
-2468,1124,9560,604,1072,32767,10,-2,0,0
3900,-7116,13140,1096,714,32767,10,-2,0,0
940,3588,10576,45,-2816,32767,10,-2,0,0
1316,-6864,14464,-73,3635,30024,10,0,0,0
1460,-7048,16372,-367,335,22781,10,0,0,0
3732,-2152,14052,95,-1152,13295,10,-2,0,0
1984,-5352,13256,-1435,-914,5946,10,0,0,0
376,-9656,12120,-1962,572,-165,10,-2,0,0
428,-3404,14672,-298,-212,-8044,10,-2,0,0
-1332,-5376,10400,856,-638,-11550,10,-2,0,0
-948,120,11448,2814,-2710,-8271,10,-2,0,0
-1376,4060,13444,-204,685,-5641,10,-2,0,0
-1064,488,13224,375,-100,-93,10,-2,0,0
-1076,-568,12884,-263,52,239,10,0,0,0
-832,-464,13480,-19,-65,212,10,0,0,0
-16016,-9472,20868,3892,-8889,-32768,10,0,0,0
5124,-10884,5312,4747,-7274,-32768,10,0,0,0
-5804,692,16188,-141,-4943,-32768,10,0,0,0
8448,4004,11348,-347,-402,-32768,10,0,0,0
816,528,16156,-423,327,-32768,10,0,0,0
2128,-348,9936,-1065,-2512,-25847,10,-2,0,0
-3096,8036,12200,843,-939,-20396,10,-2,0,0
-8216,15124,12372,3041,-9,-7651,10,0,0,0
-2732,9580,11104,-684,2711,5418,10,-2,0,0
-3156,1492,11800,-2705,7187,14542,10,-2,0,0
1860,-7128,19636,-4731,3950,10700,10,-2,0,0
-3256,-2508,9812,-4429,861,3670,10,0,0,0
1016,-3964,15184,530,327,1,10,-2,0,0
-1664,1428,12380,4,-396,-236,10,-2,0,0
-1096,-1032,13172,-596,743,865,10,0,0,0
-912,-616,13680,355,-42,209,10,0,0,0
1836,3628,20788,-1107,7159,32767,10,0,0,0
-3996,4452,15400,-6737,3410,32767,10,0,0,0
-4812,-1532,15408,1152,1559,32767,10,0,0,0
148,-2652,10828,2240,-2028,32767,10,-2,0,0
6316,-3256,15372,2799,2739,32767,10,-2,0,0
-1232,-7232,15200,-304,-4148,32767,10,0,0,0
6764,-4020,11180,410,104,24715,10,-2,0,0
1196,-6792,14984,1020,5002,15661,10,-2,0,0
5016,-5152,15968,-755,-4483,4640,10,0,0,0
4808,-3972,12700,-2096,1898,-1379,10,0,0,0
252,-4892,15800,393,-3767,-11566,10,-2,0,0
-2952,128,14584,762,-304,-14392,10,-2,0,0
-968,-132,12660,2087,-2185,-15240,10,-2,0,0
-1288,3712,14656,-847,-58,-13585,10,-2,0,0
-316,228,13368,732,-25,-8305,10,-2,0,0
-1232,872,14196,1678,-806,-4557,10,-2,0,0
-6500,-4936,16072,3310,-9737,-32768,10,-2,0,0
2588,-12512,14192,2152,-14214,-32768,10,-2,0,0
7180,-212,8432,-2341,-11638,-32768,10,-2,0,0
7748,-1920,7276,-5140,-2583,-32768,10,-2,0,0
-652,1328,8768,-1108,2158,-32768,10,0,0,0
-4024,7296,8604,-27,4811,-25983,10,-2,0,0
-8956,11056,14792,50,6818,-11250,10,-2,0,0
-7316,15536,16184,2264,2478,44,10,0,0,0
320,9536,11664,3891,-1400,5974,10,0,0,0
-2812,2972,10952,-4370,1587,12061,10,-2,0,0
-1876,-2084,10620,-2146,7086,12739,10,0,0,0
324,-2176,17864,-4193,4026,10848,10,0,0,0
-1484,-4952,17792,-945,2464,5411,10,-2,0,0
-2188,-2284,12320,2645,-1127,-521,10,0,0,0
-904,1700,13884,-444,101,-325,10,-2,0,0
996,13536,27696,7657,10375,32767,10,-2,0,0
-10176,13368,3720,-4121,5237,32767,10,-2,0,0
-6644,3728,11136,-5394,-772,32767,10,-2,0,0
8308,-7592,11868,369,5993,32767,10,-2,0,0
15692,-12476,18988,154,11515,32767,10,-2,0,0
-1120,-7100,13676,4720,-2187,32767,10,-2,0,0
468,-8924,13380,-1074,-16275,23966,10,0,0,0
10724,-932,10288,5220,7320,13095,10,0,0,0
5680,-7388,12656,425,6700,1981,10,0,0,0
5500,-600,17280,-2654,-6922,-17024,10,0,0,0
1300,-7912,9928,-7565,-5424,-22603,10,0,0,0
-1400,1244,18100,1927,-656,-20382,10,-2,0,0
-1432,-3096,3896,6829,-1988,-16571,10,-2,0,0
972,2804,9328,563,-3250,-11806,10,-2,0,0
-13896,-12896,32228,8745,-18042,-32768,10,-2,0,0
6708,-9152,9796,9022,-18623,-32768,10,-2,0,0
5000,10920,9696,-4272,-6071,-32768,10,0,0,0
3928,-3920,7660,-9812,-4566,-32768,10,-2,0,0
1364,1852,12552,-3094,557,-32768,10,0,0,0
-2792,7368,10020,35,1567,-30952,10,-2,0,0
-5916,10204,12048,2352,2864,-14764,10,-2,0,0
-5032,15136,14516,2434,811,-4862,10,-2,0,0
-1540,15072,13040,-2130,-1695,4996,10,-2,0,0
-2160,4844,10632,-3469,310,12043,10,0,0,0
-1264,-1136,10252,-1284,8422,17866,10,0,0,0
932,-2364,23912,-2311,8343,18962,10,0,0,0
1444,-1832,14572,-5,790,13004,10,-2,0,0
-1000,-2864,10676,1571,-1106,8879,10,0,0,0
-908,-1336,12872,1270,-336,5341,10,0,0,0
-30084,32767,160,5323,1696,22030,10,0,0,0
-3604,10600,11628,-2344,8520,32767,10,0,0,0
-7360,7048,13320,-7983,3541,32767,10,0,0,0
-4656,-2956,18956,-3299,4250,32767,10,0,0,0
-6124,-8476,12620,1873,-1902,32767,10,-2,0,0
4392,-6320,13024,1495,-2623,29164,10,-2,0,0
4376,-6004,19248,4652,-96,19521,10,-2,0,0
9608,-6204,5636,1603,2295,10944,10,-2,0,0
